"postinro","vuosi","leave_m","leave_f","leave_mTaken","leave_fTaken","numFather","numMother","shareOver18","shareOverPaternity","shareNoLeave","shareUnderMaxMat"
"41160",2015,263,18,263,19,69,68,0.434782608695652,0.0289855072463768,0.144927536231884,0
"33840",2015,263,17,263,46,22,24,0.363636363636364,0.0454545454545455,0.409090909090909,0
"40820",2015,263,17,263,29.5,6,10,0.333333333333333,0,0.333333333333333,0
"70340",2015,263,29,263,42,35,40,0.542857142857143,0.0857142857142857,0.228571428571429,0.025
"73830",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70200",2015,263,32,263,42,49,49,0.571428571428571,0.0612244897959184,0.163265306122449,0
"15210",2015,263,18,263,24,35,35,0.4,0.0857142857142857,0.257142857142857,0
"33250",2015,263,32,263,42,22,22,0.545454545454545,0.0909090909090909,0.181818181818182,0
"73460",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15460",2015,263,18,263,53,8,8,0.375,0,0.375,0
"40620",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15610",2015,263,18,263,18,55,55,0.309090909090909,0.0363636363636364,0.145454545454545,0.0181818181818182
"33730",2015,263,52,263,53,32,31,0.65625,0,0.03125,0
"70800",2015,263,21,263,43.5,55,56,0.509090909090909,0.0363636363636364,0.163636363636364,0
"90560",2015,263,12,263,18,28,27,0.25,0.0357142857142857,0.464285714285714,0
"15830",2015,263,18,263,18,30,33,0.3,0,0.2,0
"33410",2015,263,18,263,42,52,53,0.403846153846154,0.0192307692307692,0.288461538461538,0
"15680",2015,263,18,263,32,45,47,0.488888888888889,0.0222222222222222,0.111111111111111,0.0212765957446809
"20520",2015,263,18,263,54,23,18,0.391304347826087,0.130434782608696,0.391304347826087,0
"71570",2015,263,18,263,18,12,13,0.416666666666667,0.0833333333333333,0.0833333333333333,0
"15850",2015,263,18,263,18,7,6,0.142857142857143,0,0.285714285714286,0
"33210",2015,263,18,263,25.5,28,31,0.464285714285714,0.142857142857143,0.214285714285714,0
"33420",2015,263,18,263,34.5,22,24,0.409090909090909,0.136363636363636,0.181818181818182,0.0416666666666667
"33200",2015,263,18,263,51,41,39,0.48780487804878,0.121951219512195,0.292682926829268,0.0256410256410256
"41940",2015,263,18,263,36.5,21,20,0.428571428571429,0.0476190476190476,0.238095238095238,0.05
"71650",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34240",2015,263,8,263,30.5,14,16,0.285714285714286,0,0.428571428571429,0.0625
"20400",2015,263,18,263,18,60,58,0.383333333333333,0.0166666666666667,0.216666666666667,0
"41140",2015,263,18,263,18,10,12,0.3,0,0.1,0.0833333333333333
"40630",2015,263,18,263,32,31,28,0.387096774193548,0,0.290322580645161,0
"90850",2015,263,18,263,18,33,32,0.242424242424242,0,0.303030303030303,0
"33530",2015,263,37,263,43,32,34,0.5625,0.03125,0.09375,0
"33240",2015,263,18,263,43,12,12,0.416666666666667,0.0833333333333333,0.25,0
"15500",2015,263,5,263,18,35,42,0.171428571428571,0.0285714285714286,0.485714285714286,0.0238095238095238
"40660",2015,263,18,263,45,10,10,0.4,0,0.3,0
"90810",2015,263,23,263,42.5,30,30,0.5,0.0666666666666667,0.2,0
"40200",2015,263,49,263,50,42,45,0.714285714285714,0.0238095238095238,0.0714285714285714,0
"15170",2015,263,17,263,18,38,38,0.263157894736842,0.0263157894736842,0.368421052631579,0
"90620",2015,263,18,263,18,5,5,0.2,0,0.2,0
"20960",2015,263,36,263,41,9,9,0.777777777777778,0,0.111111111111111,0
"73360",2015,263,18,263,18,8,8,0.375,0,0,0
"15580",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70300",2015,263,18,263,39,21,21,0.428571428571429,0.0952380952380952,0.238095238095238,0
"71730",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40700",2015,263,18,263,26,40,39,0.35,0,0.3,0
"70400",2015,263,18,263,35.5,5,6,0.4,0,0.2,0
"15520",2015,263,17,263,18,16,18,0.25,0.0625,0.3125,0
"40600",2015,263,17,263,53,18,18,0.388888888888889,0.111111111111111,0.388888888888889,0
"41630",2015,263,51,263,52.5,5,5,0.6,0,0.2,0
"21330",2015,263,36,263,46.5,12,12,0.666666666666667,0.0833333333333333,0.333333333333333,0
"15560",2015,263,18,263,35.5,32,33,0.4375,0.03125,0.3125,0
"73320",2015,263,16,263,29,11,10,0.272727272727273,0,0.454545454545455,0
"15160",2015,263,18,263,18,28,28,0.321428571428571,0,0.25,0
"41840",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71150",2015,263,17,263,18,7,7,0.285714285714286,0,0.285714285714286,0
"33520",2015,263,17,263,18,6,7,0,0,0.166666666666667,0
"73300",2015,263,18,263,30,18,18,0.388888888888889,0,0.333333333333333,0
"41820",2015,263,18,263,18,5,5,0.2,0,0.2,0
"33680",2015,263,18,263,32,17,16,0.470588235294118,0,0.294117647058824,0
"41450",2015,263,18,263,24,7,7,0.428571428571429,0,0.142857142857143,0
"73770",2015,263,NA,263,NA,NA,5,NA,NA,NA,0
"73810",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73350",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70620",2015,263,43,263,51,16,16,0.5625,0.125,0.125,0
"90660",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20250",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71680",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71330",2015,263,NA,263,NA,NA,5,NA,NA,NA,0
"70280",2015,263,18,263,36,19,18,0.473684210526316,0,0.210526315789474,0
"41710",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41880",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71750",2015,263,16,263,18,8,8,0.125,0,0.125,0
"41860",2015,263,33,263,33,6,6,0.5,0,0,0
"71775",2015,263,53,263,53,5,5,0.6,0,0,0
"34270",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71720",2015,263,18,263,18,8,9,0.25,0,0.125,0
"73470",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41930",2015,263,53,263,53.5,8,11,0.625,0.125,0.25,0.0909090909090909
"71760",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73410",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20730",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71360",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71490",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73730",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70210",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71130",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71660",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20540",2016,263,18,263,46.5,210,227,0.476190476190476,0.0428571428571429,0.295238095238095,0.013215859030837
"20750",2016,263,17,263,18,69,70,0.318840579710145,0.0289855072463768,0.333333333333333,0.0285714285714286
"15800",2016,263,16,263,18,32,35,0.25,0,0.40625,0
"40270",2016,263,32,263,42,142,148,0.570422535211268,0.0492957746478873,0.119718309859155,0.00675675675675676
"90650",2016,263,37,263,41,97,104,0.577319587628866,0.0412371134020619,0.144329896907216,0
"70840",2016,263,26,263,44,95,103,0.515789473684211,0.0631578947368421,0.168421052631579,0
"90540",2016,263,31,263,41.5,223,223,0.582959641255605,0.031390134529148,0.112107623318386,0.00448430493273543
"90830",2016,263,18,263,18,104,106,0.394230769230769,0.0192307692307692,0.173076923076923,0
"70460",2016,263,33,263,43,40,42,0.525,0.025,0.2,0
"15240",2016,263,18,263,18.5,69,72,0.376811594202899,0.0434782608695652,0.246376811594203,0.0694444444444444
"20240",2016,263,18,263,18,50,55,0.26,0.04,0.38,0.0727272727272727
"33300",2016,263,18,263,40,58,62,0.482758620689655,0,0.258620689655172,0
"20610",2016,263,12,263,18,153,178,0.254901960784314,0.0261437908496732,0.444444444444444,0.0280898876404494
"33720",2016,263,18,263,29.5,224,242,0.361607142857143,0.0580357142857143,0.348214285714286,0.0165289256198347
"40520",2016,263,18,263,28.5,203,217,0.448275862068966,0.0443349753694581,0.231527093596059,0.00921658986175115
"33230",2016,263,35,263,41,43,44,0.558139534883721,0.0465116279069767,0.13953488372093,0
"90630",2016,263,18,263,23,112,113,0.482142857142857,0.0357142857142857,0.107142857142857,0
"33400",2016,263,18,263,34,86,91,0.488372093023256,0.0465116279069767,0.197674418604651,0.032967032967033
"20360",2016,263,16,263,18,86,95,0.313953488372093,0.0116279069767442,0.36046511627907,0.0210526315789474
"40100",2016,263,18,263,36.5,75,76,0.44,0.04,0.28,0.0131578947368421
"20300",2016,263,28,263,40,55,55,0.527272727272727,0,0.181818181818182,0.0181818181818182
"33210",2016,263,25,263,41,35,40,0.514285714285714,0.0285714285714286,0.285714285714286,0.025
"20210",2016,263,6,263,18,44,48,0.204545454545455,0.0227272727272727,0.5,0.0208333333333333
"20740",2016,263,18,263,40,98,107,0.428571428571429,0.0510204081632653,0.285714285714286,0.0280373831775701
"70820",2016,263,24,263,36,189,199,0.502645502645503,0.0211640211640212,0.17989417989418,0.0050251256281407
"33580",2016,263,24,263,41,178,192,0.52247191011236,0.0449438202247191,0.196629213483146,0
"33800",2016,263,32,263,48,55,52,0.581818181818182,0,0.145454545454545,0
"16100",2016,263,21,263,31,13,14,0.538461538461538,0.153846153846154,0.230769230769231,0
"15140",2016,263,18,263,27.5,92,103,0.369565217391304,0.0217391304347826,0.304347826086957,0.00970873786407767
"40800",2016,263,18,263,36,82,84,0.463414634146341,0.024390243902439,0.158536585365854,0.0119047619047619
"90570",2016,263,18,263,35,81,82,0.419753086419753,0.0617283950617284,0.320987654320988,0.0365853658536585
"90580",2016,263,18,263,35,53,54,0.415094339622642,0.0377358490566038,0.358490566037736,0
"90670",2016,263,32,263,37,65,66,0.569230769230769,0.0153846153846154,0.0461538461538462,0
"70200",2016,263,18,263,44,41,49,0.463414634146341,0.024390243902439,0.292682926829268,0.0612244897959184
"33270",2016,263,20,263,48,71,79,0.52112676056338,0.0422535211267606,0.211267605633803,0.0379746835443038
"33240",2016,263,18,263,23,16,14,0.375,0.0625,0.3125,0
"20900",2016,263,18,263,39,108,107,0.490740740740741,0.0462962962962963,0.185185185185185,0
"15840",2016,263,18,263,18,19,19,0.263157894736842,0,0.263157894736842,0
"15540",2016,263,18,263,22.5,46,49,0.456521739130435,0,0.130434782608696,0
"20460",2016,263,26,263,36,41,45,0.51219512195122,0.024390243902439,0.195121951219512,0.0222222222222222
"33900",2016,263,18,263,18,124,140,0.330645161290323,0.0403225806451613,0.282258064516129,0.0214285714285714
"33420",2016,263,26,263,35.5,22,23,0.545454545454545,0,0.181818181818182,0
"40320",2016,263,18,263,41,66,68,0.46969696969697,0.0151515151515152,0.181818181818182,0.0147058823529412
"73300",2016,263,12,263,18,23,22,0.260869565217391,0,0.434782608695652,0
"71720",2016,263,51,263,52,7,7,0.714285714285714,0,0.142857142857143,0
"20880",2016,263,18,263,30,32,30,0.46875,0.09375,0.28125,0
"90520",2016,263,18,263,25,54,66,0.333333333333333,0.0185185185185185,0.425925925925926,0.0151515151515152
"71760",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33710",2016,263,18,263,42,209,230,0.488038277511962,0.0478468899521531,0.248803827751196,0.00869565217391304
"20320",2016,263,18,263,29.5,167,178,0.473053892215569,0.0179640718562874,0.149700598802395,0.00561797752808989
"41140",2016,263,18,263,18,12,13,0.333333333333333,0,0.166666666666667,0
"20700",2016,263,36,263,44,36,38,0.555555555555556,0.0277777777777778,0.194444444444444,0
"90800",2016,263,18,263,18,67,74,0.373134328358209,0.0597014925373134,0.149253731343284,0.027027027027027
"73410",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70420",2016,263,18,263,18,23,26,0.434782608695652,0.0434782608695652,0.0869565217391304,0.0384615384615385
"40200",2016,263,36,263,47,32,34,0.625,0.0625,0.15625,0
"40250",2016,263,26,263,45,70,75,0.542857142857143,0.0714285714285714,0.157142857142857,0.0133333333333333
"20720",2016,263,30,263,41.5,36,37,0.555555555555556,0.0555555555555556,0.222222222222222,0.027027027027027
"15100",2016,263,18,263,41,47,56,0.48936170212766,0.0212765957446809,0.25531914893617,0
"33730",2016,263,18,263,30,19,19,0.473684210526316,0,0.210526315789474,0
"33680",2016,263,20,263,35,9,9,0.555555555555556,0,0.222222222222222,0
"15610",2016,263,18,263,18,52,52,0.365384615384615,0.0576923076923077,0.173076923076923,0
"33310",2016,263,18,263,18,49,53,0.285714285714286,0.0204081632653061,0.36734693877551,0
"40530",2016,263,18,263,27,58,60,0.46551724137931,0.0517241379310345,0.155172413793103,0
"33840",2016,263,16,263,18,36,34,0.222222222222222,0.0555555555555556,0.277777777777778,0.0294117647058824
"71490",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15210",2016,263,18,263,31.5,40,40,0.425,0,0.25,0.025
"33500",2016,263,21,263,44,80,85,0.5,0.0625,0.225,0.0117647058823529
"90620",2016,263,15,263,18,12,12,0.0833333333333333,0,0.416666666666667,0
"20100",2016,263,39,263,51,166,171,0.596385542168675,0.114457831325301,0.210843373493976,0
"15810",2016,263,34,263,34,9,11,0.777777777777778,0,0,0
"40400",2016,263,18,263,21,54,56,0.462962962962963,0.037037037037037,0.0740740740740741,0
"70600",2016,263,13,263,17.5,16,16,0.3125,0.0625,0.25,0
"41930",2016,263,35,263,35.5,6,6,0.5,0,0,0
"90820",2016,263,34,263,42,41,44,0.634146341463415,0.0487804878048781,0.146341463414634,0
"90840",2016,263,18,263,18,25,25,0.4,0.08,0.16,0
"41630",2016,263,15,263,25,6,6,0.333333333333333,0,0.333333333333333,0
"41120",2016,263,18,263,40,24,21,0.458333333333333,0.0833333333333333,0.166666666666667,0
"70870",2016,263,44,263,46.5,30,30,0.633333333333333,0.0333333333333333,0.133333333333333,0
"20810",2016,263,18,263,38,147,159,0.45578231292517,0.0816326530612245,0.244897959183673,0.0251572327044025
"33530",2016,263,18,263,30,32,32,0.46875,0,0.15625,0.03125
"15850",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34270",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90550",2016,263,20,263,43,46,45,0.5,0.0652173913043478,0.239130434782609,0
"33820",2016,263,18,263,36,72,73,0.444444444444444,0.0555555555555556,0.277777777777778,0
"40630",2016,263,18,263,18,25,28,0.28,0.04,0.32,0
"40420",2016,263,18,263,23,51,55,0.372549019607843,0.0392156862745098,0.274509803921569,0
"90510",2016,263,18,263,49,32,33,0.5,0,0.28125,0
"70500",2016,263,39,263,49,62,66,0.548387096774194,0.0483870967741935,0.225806451612903,0
"33540",2016,263,18,263,48,70,72,0.485714285714286,0.0285714285714286,0.257142857142857,0.0138888888888889
"15500",2016,263,11,263,41.5,37,43,0.324324324324324,0.027027027027027,0.459459459459459,0.116279069767442
"33560",2016,263,18,263,41,109,116,0.467889908256881,0.0458715596330275,0.220183486238532,0.0258620689655172
"21340",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40500",2016,263,40,263,42,30,32,0.6,0,0.0666666666666667,0
"15340",2016,263,18,263,35,26,28,0.461538461538462,0,0.153846153846154,0.0357142857142857
"15160",2016,263,18,263,37.5,39,39,0.435897435897436,0,0.230769230769231,0
"20500",2016,263,31,263,42,43,42,0.604651162790698,0.0465116279069767,0.186046511627907,0
"90560",2016,263,18,263,18,24,25,0.333333333333333,0.0416666666666667,0.166666666666667,0
"33610",2016,263,45,263,52,44,47,0.613636363636364,0.0227272727272727,0.159090909090909,0
"71730",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20400",2016,263,35,263,41.5,51,54,0.529411764705882,0.0392156862745098,0.215686274509804,0
"90530",2016,263,18,263,18,52,52,0.346153846153846,0.0576923076923077,0.230769230769231,0.0192307692307692
"40740",2016,263,18,263,35,69,79,0.449275362318841,0,0.246376811594203,0.0379746835443038
"90660",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15320",2016,263,17,263,18,33,30,0.333333333333333,0.0303030303030303,0.272727272727273,0
"71480",2016,263,54,263,54,11,11,0.818181818181818,0,0,0
"70150",2016,263,18,263,19,34,37,0.411764705882353,0.0588235294117647,0.176470588235294,0.027027027027027
"15150",2016,263,18,263,24,19,23,0.315789473684211,0.105263157894737,0.368421052631579,0
"71310",2016,NA,17,NA,29.5,6,NA,0.333333333333333,0,0.333333333333333,NA
"70100",2016,263,21,263,46,44,46,0.5,0.113636363636364,0.227272727272727,0
"15830",2016,263,18,263,18,30,37,0.233333333333333,0,0.233333333333333,0.027027027027027
"33520",2016,263,54,263,54,10,10,0.7,0,0.1,0
"40720",2016,263,18,263,47,15,15,0.466666666666667,0,0.333333333333333,0
"15550",2016,263,18,263,18,41,44,0.341463414634146,0,0.195121951219512,0
"41800",2016,263,18,263,24,31,31,0.451612903225806,0,0.161290322580645,0.032258064516129
"15300",2016,263,18,263,24,41,40,0.439024390243902,0.0487804878048781,0.146341463414634,0
"41160",2016,263,32,263,39,60,60,0.55,0.1,0.1,0
"33330",2016,263,18,263,21.5,33,35,0.363636363636364,0,0.272727272727273,0
"33700",2016,263,26,263,33.5,21,23,0.571428571428571,0.0476190476190476,0.142857142857143,0
"71650",2016,NA,18,NA,18,5,NA,0.2,0,0.4,NA
"71750",2016,263,18,263,18,10,10,0.3,0.1,0.1,0
"70110",2016,263,41,263,43.5,16,19,0.5625,0.125,0.125,0
"70280",2016,263,53,263,54,19,21,0.631578947368421,0.105263157894737,0.157894736842105,0.0476190476190476
"15520",2016,263,18,263,22,24,24,0.458333333333333,0.0833333333333333,0.125,0
"15950",2016,263,18,263,18,20,20,0.35,0,0.25,0
"33200",2016,263,18,263,42.5,36,30,0.444444444444444,0.0555555555555556,0.277777777777778,0.0333333333333333
"20200",2016,263,20,263,33,14,12,0.5,0,0.285714285714286,0
"33410",2016,263,18,263,28,46,52,0.369565217391304,0.0869565217391304,0.282608695652174,0
"15230",2016,263,18,263,39,33,34,0.484848484848485,0.121212121212121,0.212121212121212,0
"40340",2016,263,12,263,46.5,45,54,0.333333333333333,0.0888888888888889,0.466666666666667,0.0555555555555556
"71660",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40700",2016,263,29,263,51,38,41,0.552631578947368,0.0263157894736842,0.236842105263158,0.024390243902439
"33180",2016,263,18,263,19,11,12,0.454545454545455,0.0909090909090909,0.181818181818182,0
"73810",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40900",2016,263,18,263,31,36,38,0.444444444444444,0,0.277777777777778,0
"15170",2016,263,16,263,30,31,38,0.354838709677419,0,0.354838709677419,0.0789473684210526
"70700",2016,263,41,263,50,43,45,0.558139534883721,0.0465116279069767,0.186046511627907,0
"15200",2016,263,12,263,18,30,27,0.2,0,0.4,0.0740740740740741
"15680",2016,263,38,263,41,41,41,0.609756097560976,0,0.0975609756097561,0
"70800",2016,263,29,263,45.5,37,37,0.567567567567568,0.027027027027027,0.135135135135135,0
"90850",2016,263,18,263,18,31,32,0.387096774193548,0.032258064516129,0.193548387096774,0
"33250",2016,263,18,263,38,15,16,0.466666666666667,0,0.2,0
"40640",2016,263,18,263,27,52,57,0.365384615384615,0.0384615384615385,0.288461538461538,0.0350877192982456
"41870",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15110",2016,263,15,263,18,26,26,0.269230769230769,0,0.307692307692308,0.0769230769230769
"70260",2016,263,24,263,41.5,27,26,0.518518518518518,0.037037037037037,0.185185185185185,0
"73360",2016,263,15,263,18,10,9,0.3,0,0.2,0
"70940",2016,263,18,263,18,7,7,0.285714285714286,0,0.142857142857143,0
"40660",2016,263,18,263,24,9,9,0.444444444444444,0,0.222222222222222,0
"33340",2016,263,21,263,42,70,74,0.5,0.0142857142857143,0.185714285714286,0.0135135135135135
"70400",2016,263,18,263,19,9,8,0.444444444444444,0,0.222222222222222,0
"20960",2016,263,17,263,18,8,8,0.25,0.125,0.25,0
"70300",2016,263,46,263,53,13,13,0.692307692307692,0.0769230769230769,0.153846153846154,0.0769230769230769
"70780",2016,263,18,263,25.5,55,60,0.436363636363636,0.0363636363636364,0.163636363636364,0
"73770",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20380",2016,263,18,263,23.5,32,30,0.40625,0.09375,0.25,0
"41840",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70340",2016,263,17,263,45,47,48,0.340425531914894,0.0638297872340425,0.382978723404255,0.0416666666666667
"71570",2016,263,41,263,42,18,17,0.722222222222222,0,0.0555555555555556,0
"72100",2016,263,18,263,18,10,10,0.2,0,0.2,0
"70620",2016,263,24,263,50,12,13,0.5,0.0833333333333333,0.25,0
"73320",2016,263,18,263,18,10,9,0.4,0.1,0.1,0
"71160",2016,263,18,263,18,11,9,0.181818181818182,0,0.363636363636364,0
"15560",2016,263,31,263,34.5,28,27,0.571428571428571,0,0.142857142857143,0.037037037037037
"41940",2016,263,18,263,18,14,14,0.428571428571429,0.0714285714285714,0.0714285714285714,0
"90810",2016,263,18,263,49,23,21,0.434782608695652,0.0869565217391304,0.347826086956522,0
"34240",2016,263,30,263,35,18,19,0.555555555555556,0.0555555555555556,0.111111111111111,0
"40600",2016,263,17,263,33.5,15,12,0.466666666666667,0.0666666666666667,0.2,0
"15900",2016,263,30,263,30.5,8,9,0.625,0.125,0,0
"20520",2016,263,25,263,52,22,24,0.545454545454545,0.0454545454545455,0.318181818181818,0
"73500",2016,263,16,263,17.5,11,11,0.272727272727273,0.181818181818182,0.272727272727273,0
"40620",2016,263,17,263,36,7,7,0.428571428571429,0,0.285714285714286,0
"40820",2016,263,30,263,54,9,9,0.555555555555556,0.111111111111111,0.222222222222222,0
"41450",2016,263,18,263,18,6,6,0.333333333333333,0,0,0
"21330",2016,263,18,263,18,14,14,0.357142857142857,0,0.214285714285714,0.0714285714285714
"73350",2016,263,54,263,54,5,5,0.6,0,0,0
"20730",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73470",2016,263,42,263,48,7,8,0.857142857142857,0,0.142857142857143,0
"71380",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41880",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71330",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41860",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71130",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41710",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15460",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34260",2016,263,17,263,18,10,8,0.2,0,0.3,0
"71150",2016,263,48,263,48,5,5,0.8,0,0,0
"15580",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71670",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71950",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73310",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71610",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71680",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16160",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20250",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71520",2016,263,18,263,18,5,6,0.2,0,0.2,0
"73730",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41820",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73460",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71775",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73830",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15150",2017,263,14,263,33,22,26,0.318181818181818,0.136363636363636,0.363636363636364,0.0384615384615385
"70820",2017,263,18,263,46,159,170,0.49685534591195,0.0691823899371069,0.232704402515723,0.0117647058823529
"20610",2017,263,0,263,18,131,160,0.221374045801527,0.0229007633587786,0.519083969465649,0.0125
"33730",2017,263,40,263,53.5,17,16,0.588235294117647,0.0588235294117647,0.294117647058824,0
"33540",2017,263,18,263,48,65,67,0.476923076923077,0.0461538461538462,0.353846153846154,0.0149253731343284
"70340",2017,263,32,263,36,34,39,0.558823529411765,0.0294117647058824,0.205882352941176,0.0256410256410256
"15680",2017,263,27,263,39,27,29,0.518518518518518,0,0.111111111111111,0.0344827586206897
"20810",2017,263,34,263,44,132,144,0.553030303030303,0.0378787878787879,0.136363636363636,0.0138888888888889
"15500",2017,263,10,263,18,38,50,0.263157894736842,0.0263157894736842,0.447368421052632,0.08
"20540",2017,263,18,263,42.5,209,226,0.478468899521531,0.0478468899521531,0.263157894736842,0.00884955752212389
"20360",2017,263,16,263,18,104,109,0.25,0.0288461538461538,0.375,0.018348623853211
"33610",2017,263,31,263,47.5,39,42,0.564102564102564,0.0512820512820513,0.179487179487179,0
"20240",2017,263,18,263,18,54,55,0.240740740740741,0.0185185185185185,0.37037037037037,0.0181818181818182
"90850",2017,263,18,263,25,24,24,0.458333333333333,0.0416666666666667,0.125,0
"20700",2017,263,39,263,43,35,38,0.628571428571429,0.0857142857142857,0.171428571428571,0.0263157894736842
"41120",2017,263,37,263,42,16,16,0.5625,0.0625,0.0625,0
"40740",2017,263,20,263,39,64,66,0.515625,0.046875,0.203125,0
"20100",2017,263,35,263,51,184,187,0.548913043478261,0.0978260869565217,0.206521739130435,0.0160427807486631
"40660",2017,263,29,263,30,10,10,0.6,0,0.1,0
"70100",2017,263,18,263,43,50,48,0.44,0.08,0.34,0.0208333333333333
"20750",2017,263,18,263,30,74,78,0.351351351351351,0.0135135135135135,0.364864864864865,0
"33310",2017,263,18,263,24,57,72,0.315789473684211,0.0175438596491228,0.385964912280702,0.0138888888888889
"15210",2017,263,18,263,35,49,52,0.469387755102041,0,0.204081632653061,0.0192307692307692
"73500",2017,263,17,263,33.5,12,12,0.333333333333333,0,0.333333333333333,0
"40100",2017,263,33,263,53,69,70,0.521739130434783,0.0579710144927536,0.304347826086957,0.0428571428571429
"33900",2017,263,18,263,36.5,124,129,0.451612903225806,0.0403225806451613,0.306451612903226,0.00775193798449612
"20320",2017,263,24,263,40,140,154,0.507142857142857,0.0571428571428571,0.164285714285714,0.00649350649350649
"20210",2017,263,16,263,18,44,49,0.272727272727273,0.0909090909090909,0.386363636363636,0.0408163265306122
"33300",2017,263,46,263,51.5,55,58,0.654545454545455,0.109090909090909,0.0909090909090909,0
"33420",2017,263,32,263,48,22,21,0.5,0.0909090909090909,0.272727272727273,0
"40520",2017,263,18,263,35,175,198,0.468571428571429,0.0285714285714286,0.24,0.0202020202020202
"70460",2017,263,18,263,51,37,39,0.432432432432432,0,0.351351351351351,0
"20400",2017,263,18,263,18,42,45,0.380952380952381,0,0.166666666666667,0
"15140",2017,263,18,263,35,99,106,0.343434343434343,0.0606060606060606,0.383838383838384,0.0377358490566038
"90830",2017,263,18,263,22,92,92,0.41304347826087,0.0434782608695652,0.184782608695652,0
"70500",2017,263,25,263,39.5,37,40,0.540540540540541,0.0540540540540541,0.297297297297297,0
"33580",2017,263,36,263,47,192,210,0.572916666666667,0.0364583333333333,0.1875,0.0142857142857143
"33270",2017,263,18,263,44.5,73,75,0.452054794520548,0.0273972602739726,0.315068493150685,0.0133333333333333
"90570",2017,263,18,263,40,74,81,0.432432432432432,0.0405405405405405,0.324324324324324,0.0493827160493827
"20380",2017,263,18,263,18,30,30,0.3,0,0.3,0
